schema|SelectedProfileManifestV1
profile_id|VITHEIM-PRODUCTION-V1
generation|2
default_evidence_state|Specified
stop_id|selection|declared_minimum_dependencies|capability_dependencies|dependency_state|increment|delivery_slices|required_for_claims|capability|executable_owner|integration_retest_owners|required_storage_profile|required_identity_profile|required_runtime_profile|successor_after_skip|support_boundary|dependency_class|reason
0.381.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Witness-Authority Retirement Freeze Decision|specified:docs/implementation/OPTION_DECISIONS.md#0.381.0|0.381.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.382.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Transport Security And Trusted-Time Freeze Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.382.0|0.382.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.383.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|KMS, Secret, And Key-Lifecycle Freeze Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.383.0|0.383.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.384.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Dependency, Toolchain, And Build-Evidence Freeze Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.384.0|0.384.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.385.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Tenant Isolation Storage Freeze Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.385.0|0.385.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.386.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Storage Transaction And Co-location Freeze Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.386.0|0.386.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.387.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Storage Migration And Import Freeze Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.387.0|0.387.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.388.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Storage Backup, Restore, And Recovery Freeze Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.388.0|0.388.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.389.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Experimental Backend Promotion Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.389.0|0.389.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.390.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Final Storage Support And Refusal Matrix|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.390.0|0.390.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.391.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|HA And Failover Profile Freeze Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.391.0|0.391.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.392.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Regional Placement And Disaster-Recovery Freeze Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.392.0|0.392.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.393.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Operational Authority And Recovery Profile Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.393.0|0.393.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.394.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Witness Replacement Bootstrap Freeze Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.394.0|0.394.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.395.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Witness Capacity Transfer And Quarantine Freeze Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.395.0|0.395.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.396.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Witness Checkpoint, Replay, And Operationalization Freeze Decision|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.396.0|0.396.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.397.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Full-Suite Product Profile Freeze Decision|specified:docs/implementation/PRODUCT_CAPABILITY_COMPLETIONS.md#0.397.0|0.397.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.398.0|Mandatory|0.38.0,0.225.0,0.300.0|0.38.0,0.225.0,0.300.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Minimum Hosted Production Profile Go/No-Go|specified:docs/implementation/ROADMAP_COHERENCE_COMPLETIONS.md#0.398.0|0.398.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.399.0|Mandatory|0.398.0|0.398.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Single-Node Production Packaging|specified:docs/implementation/PHASE_O.md#0.399.0|0.399.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.400.0|Mandatory|0.399.0|0.399.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Production Startup Compatibility Gates|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.400.0|0.400.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.401.0|Mandatory|0.399.0|0.399.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Production Topology Bootstrap And Handoff|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.401.0|0.401.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.402.0|Mandatory|0.399.0|0.399.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Production Authorization Replay And Rate Budgets|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.402.0|0.402.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.403.0|Mandatory|0.399.0|0.399.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Production Capacity Profiles, Drains, And Runbooks|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.403.0|0.403.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.404.0|Mandatory|0.399.0|0.399.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Split Service Deployments|specified:docs/implementation/PHASE_O.md#0.404.0|0.404.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.405.0|Mandatory|0.399.0|0.399.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Production Telemetry Exporters And Graceful Drain|specified:docs/implementation/PHASE_O.md#0.405.0|0.405.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.406.0|Mandatory|0.399.0,0.404.0|0.399.0,0.404.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|HA Lease And Fencing Model|specified:docs/implementation/PHASE_O.md#0.406.0|0.406.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.407.0|Mandatory|0.406.0|0.406.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Storage And Control-Plane Failover Certification|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.407.0|0.407.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.408.0|Mandatory|0.406.0|0.406.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Service Partition And Recovery Certification|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.408.0|0.408.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.409.0|Mandatory|0.406.0|0.406.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Regional Placement And Residency|specified:docs/implementation/PHASE_O.md#0.409.0|0.409.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.410.0|Mandatory|0.399.0|0.399.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Backup Format And Custody|specified:docs/implementation/PHASE_O.md#0.410.0|0.410.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.411.0|Mandatory|0.410.0|0.410.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Restore Verification And Readiness|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.411.0|0.411.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.412.0|Mandatory|0.411.0|0.411.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Disaster Recovery, Failback, Retention, And Erasure|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.412.0|0.412.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.413.0|Mandatory|0.300.0,0.369.0,0.398.0|0.300.0,0.369.0,0.398.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Full-Suite Lifecycle And Recovery Certification|specified:docs/implementation/REQUIREMENT_AND_INTEGRATION_COMPLETIONS.md#0.413.0|0.413.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.414.0|Mandatory|0.413.0|0.413.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Default-Profile Retirement Refusal And Historical Compatibility Certification|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.414.0|0.414.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.415.0|Mandatory|0.398.0,0.399.0|0.398.0,0.399.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Load Harness And Capacity Ceilings|specified:docs/implementation/PHASE_O.md#0.415.0|0.415.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.416.0|Mandatory|0.415.0|0.415.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Soak, Fairness, And Capacity Certification|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.416.0|0.416.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.417.0|Mandatory|0.415.0|0.415.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Chaos And Recovery-Capacity Certification|specified:docs/implementation/SCOPE_SPLITS_PRODUCT_PRODUCTION.md#0.417.0|0.417.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.418.0|Mandatory|0.398.0,0.417.0|0.398.0,0.417.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Final Security And Supply-Chain Hardening|specified:docs/implementation/PHASE_O.md#0.418.0|0.418.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.419.0|Mandatory|0.418.0|0.418.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|Compatibility Freeze|specified:docs/implementation/PHASE_O.md#0.419.0|0.419.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.420.0|Mandatory|0.419.0|0.419.0|DeclaredMinimum|I9-production-qualification|production-common|VITHEIM-PRODUCTION-V1|External Pentest Finding Intake|specified:docs/implementation/PHASE_O.md#0.420.0|0.420.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
